epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,8815.66,1.661,0.26994,0.00212,0.88682,0.77875,0.84249,0.54337,1.54135,0.23309,0.00195,0.0082,0.0082,0.0082
22,9231.51,1.65365,0.27109,0.00211,0.88525,0.78164,0.84465,0.54677,1.53408,0.23218,0.00194,0.00811,0.00811,0.00811
23,9645.76,1.65071,0.26952,0.00211,0.89254,0.78158,0.84682,0.54923,1.52839,0.23019,0.00193,0.00802,0.00802,0.00802
24,10081.7,1.64565,0.26264,0.00209,0.8916,0.78889,0.84989,0.55258,1.52243,0.22754,0.00192,0.00793,0.00793,0.00793
25,10509.9,1.63463,0.26228,0.00208,0.89389,0.78924,0.85146,0.55499,1.51732,0.22486,0.00192,0.00784,0.00784,0.00784
26,10927.5,1.63214,0.25998,0.00207,0.89251,0.79354,0.85288,0.55721,1.51183,0.2245,0.00191,0.00775,0.00775,0.00775
27,11339.9,1.63078,0.25588,0.00206,0.89654,0.7916,0.85417,0.55882,1.50559,0.22369,0.0019,0.00766,0.00766,0.00766
28,11749.6,1.61587,0.25316,0.00204,0.89593,0.79548,0.85554,0.56071,1.50075,0.22122,0.00189,0.00757,0.00757,0.00757
29,12170,1.61132,0.25106,0.00205,0.89521,0.79659,0.85635,0.56229,1.49746,0.22018,0.00188,0.00748,0.00748,0.00748
30,12616.9,1.60526,0.24878,0.00203,0.89908,0.79753,0.85771,0.56357,1.4954,0.21861,0.00188,0.00739,0.00739,0.00739
31,13029.4,1.59867,0.24754,0.00203,0.90121,0.79742,0.85879,0.56459,1.49371,0.21771,0.00188,0.0073,0.0073,0.0073
32,13443.5,1.60443,0.24742,0.00203,0.90056,0.79885,0.85954,0.56576,1.49163,0.21691,0.00187,0.00721,0.00721,0.00721
33,13856.7,1.59752,0.24335,0.00201,0.90122,0.79987,0.86028,0.56668,1.48957,0.21645,0.00187,0.00712,0.00712,0.00712
34,14273.9,1.59661,0.24491,0.00202,0.90218,0.7993,0.86116,0.56779,1.48777,0.21607,0.00187,0.00703,0.00703,0.00703
35,14701.3,1.59377,0.24138,0.002,0.90265,0.79965,0.86241,0.56866,1.48501,0.21555,0.00186,0.00694,0.00694,0.00694
36,15126.3,1.58721,0.24223,0.002,0.90381,0.80042,0.86288,0.57007,1.4841,0.21501,0.00186,0.00685,0.00685,0.00685
37,15540.8,1.58434,0.23989,0.00199,0.90146,0.80397,0.86339,0.57094,1.48159,0.21487,0.00186,0.00676,0.00676,0.00676
38,15960.6,1.57669,0.23789,0.00198,0.90335,0.80223,0.86352,0.5717,1.4803,0.2146,0.00186,0.00667,0.00667,0.00667
39,16375.1,1.5739,0.23721,0.00197,0.90074,0.80275,0.86383,0.57261,1.47931,0.21448,0.00185,0.00658,0.00658,0.00658
40,16788.6,1.5702,0.23666,0.00196,0.90328,0.8024,0.86417,0.57278,1.47825,0.21392,0.00185,0.00649,0.00649,0.00649
41,17229.8,1.57199,0.23702,0.00196,0.90252,0.80289,0.86447,0.57336,1.47754,0.21368,0.00185,0.0064,0.0064,0.0064
42,17646.4,1.55335,0.23289,0.00195,0.90388,0.8035,0.86485,0.57388,1.47611,0.21321,0.00185,0.00631,0.00631,0.00631
43,18053,1.56039,0.23249,0.00194,0.90207,0.80506,0.86509,0.57433,1.47426,0.213,0.00185,0.00622,0.00622,0.00622
44,18469.9,1.55176,0.23041,0.00194,0.905,0.80423,0.86567,0.57522,1.47232,0.21253,0.00184,0.00613,0.00613,0.00613
45,18887.5,1.5461,0.22969,0.00193,0.90452,0.80526,0.86618,0.57602,1.46965,0.21212,0.00184,0.00604,0.00604,0.00604
46,19309,1.54776,0.22993,0.00192,0.90646,0.80541,0.8667,0.57653,1.46851,0.21151,0.00184,0.00595,0.00595,0.00595
47,19751.9,1.54503,0.23032,0.00192,0.90535,0.80628,0.8669,0.57692,1.46708,0.21101,0.00184,0.00586,0.00586,0.00586
48,20164.2,1.53812,0.22922,0.00191,0.90413,0.80635,0.86845,0.57772,1.46612,0.21051,0.00183,0.00577,0.00577,0.00577
49,20578.9,1.53482,0.22693,0.0019,0.90423,0.8074,0.86917,0.57832,1.46537,0.20979,0.00183,0.00568,0.00568,0.00568
50,20992.3,1.53319,0.22501,0.0019,0.90355,0.80875,0.8701,0.57903,1.46388,0.20959,0.00183,0.00559,0.00559,0.00559
51,21405.7,1.53029,0.22441,0.00189,0.90464,0.8091,0.87052,0.57957,1.46148,0.20943,0.00182,0.0055,0.0055,0.0055
52,21836.8,1.52754,0.22461,0.00189,0.906,0.80889,0.87116,0.5801,1.46009,0.20895,0.00182,0.00541,0.00541,0.00541
53,22263.2,1.51577,0.22355,0.00188,0.90619,0.80903,0.87156,0.58086,1.45885,0.20855,0.00182,0.00532,0.00532,0.00532
54,22677.7,1.51287,0.22189,0.00187,0.90735,0.80888,0.8719,0.5814,1.45696,0.20811,0.00182,0.00523,0.00523,0.00523
55,23091.6,1.52169,0.22427,0.00188,0.90959,0.8086,0.87262,0.58221,1.45525,0.20754,0.00182,0.00514,0.00514,0.00514
56,23504.5,1.50605,0.22035,0.00186,0.90896,0.80998,0.87302,0.58284,1.4539,0.20706,0.00181,0.00505,0.00505,0.00505
57,23923.7,1.50279,0.22036,0.00186,0.90723,0.81149,0.87341,0.5832,1.45231,0.20701,0.00181,0.00496,0.00496,0.00496
58,24365.3,1.50507,0.21958,0.00185,0.90747,0.81172,0.87379,0.5838,1.45078,0.2066,0.00181,0.00487,0.00487,0.00487
59,24780.2,1.49795,0.21838,0.00184,0.90994,0.81176,0.87444,0.58446,1.44988,0.20602,0.00181,0.00478,0.00478,0.00478
60,25195.7,1.4939,0.21822,0.00184,0.91064,0.81233,0.87483,0.58522,1.44785,0.20556,0.00181,0.00469,0.00469,0.00469
61,25611.1,1.49398,0.21697,0.00183,0.91162,0.81122,0.87528,0.58605,1.44619,0.20532,0.0018,0.0046,0.0046,0.0046
62,26020.8,1.48862,0.2149,0.00182,0.91059,0.81223,0.87561,0.58674,1.44448,0.2049,0.0018,0.00451,0.00451,0.00451
63,26454.7,1.4773,0.21374,0.00183,0.91424,0.81059,0.87577,0.58733,1.44276,0.20445,0.0018,0.00442,0.00442,0.00442
64,26873.6,1.47257,0.21249,0.00181,0.91358,0.81204,0.87596,0.58787,1.44126,0.20379,0.00179,0.00433,0.00433,0.00433
65,27287.8,1.47927,0.21364,0.00181,0.91305,0.81261,0.87634,0.58845,1.43967,0.20327,0.00179,0.00424,0.00424,0.00424
66,27700.1,1.47443,0.21264,0.00181,0.91378,0.81249,0.87641,0.58885,1.43769,0.20312,0.00179,0.00415,0.00415,0.00415
67,28113.8,1.46855,0.21212,0.0018,0.91282,0.81315,0.87719,0.58942,1.43546,0.20275,0.00179,0.00406,0.00406,0.00406
68,28536.8,1.46822,0.21187,0.00179,0.91357,0.81374,0.87768,0.59042,1.43444,0.20236,0.00178,0.00397,0.00397,0.00397
69,28976.2,1.46141,0.21202,0.00179,0.91557,0.81269,0.87804,0.59087,1.43276,0.20192,0.00178,0.00388,0.00388,0.00388
70,29392.1,1.45791,0.21026,0.00178,0.91344,0.81406,0.87814,0.59124,1.43116,0.20157,0.00178,0.00379,0.00379,0.00379
71,29802.9,1.44799,0.20806,0.00177,0.91657,0.81314,0.87845,0.59195,1.42981,0.2012,0.00178,0.0037,0.0037,0.0037
72,30220.9,1.45057,0.2083,0.00177,0.91627,0.81346,0.87941,0.59249,1.42849,0.20086,0.00178,0.00361,0.00361,0.00361
73,30625.7,1.44693,0.20661,0.00176,0.91574,0.81428,0.8798,0.59277,1.42686,0.2005,0.00177,0.00352,0.00352,0.00352
74,31056.8,1.44341,0.20691,0.00175,0.91482,0.81548,0.88022,0.59357,1.42499,0.20017,0.00177,0.00343,0.00343,0.00343
75,31476.2,1.44364,0.20694,0.00175,0.91508,0.81601,0.88071,0.59454,1.42311,0.19969,0.00177,0.00334,0.00334,0.00334
76,31777.3,1.43884,0.20634,0.00175,0.91538,0.8163,0.88092,0.59529,1.42138,0.19937,0.00177,0.00325,0.00325,0.00325
77,32010.5,1.434,0.20495,0.00174,0.91806,0.81571,0.88145,0.59587,1.41987,0.19886,0.00176,0.00316,0.00316,0.00316
78,32243.7,1.43005,0.2038,0.00173,0.91699,0.81649,0.88179,0.59648,1.41822,0.19855,0.00176,0.00307,0.00307,0.00307
79,32476.8,1.42378,0.20344,0.00172,0.91712,0.81669,0.88199,0.59668,1.41675,0.19836,0.00176,0.00298,0.00298,0.00298
80,32708.8,1.42317,0.20303,0.00172,0.91657,0.81755,0.88227,0.59749,1.41505,0.19828,0.00176,0.00289,0.00289,0.00289
81,32939.9,1.4137,0.20135,0.00171,0.91737,0.81728,0.88263,0.59817,1.41365,0.19805,0.00175,0.0028,0.0028,0.0028
82,33171.2,1.41487,0.20021,0.00171,0.91749,0.81861,0.88288,0.59836,1.41232,0.19776,0.00175,0.00271,0.00271,0.00271
83,33402,1.40864,0.20058,0.0017,0.91884,0.81866,0.88316,0.59892,1.41082,0.19768,0.00175,0.00262,0.00262,0.00262
84,33637.9,1.40292,0.19799,0.00169,0.91764,0.8188,0.88338,0.59965,1.40964,0.19721,0.00175,0.00253,0.00253,0.00253
85,33868.1,1.40049,0.19737,0.00168,0.91895,0.81823,0.88357,0.60006,1.40819,0.19688,0.00174,0.00244,0.00244,0.00244
86,34097.3,1.39719,0.19854,0.00168,0.92041,0.8184,0.88383,0.60045,1.4069,0.19648,0.00174,0.00235,0.00235,0.00235
87,34330.8,1.40007,0.19775,0.00168,0.92051,0.81827,0.88406,0.60105,1.40522,0.19651,0.00174,0.00226,0.00226,0.00226
88,34562.1,1.39205,0.19565,0.00167,0.91794,0.81928,0.88412,0.60102,1.40406,0.19636,0.00174,0.00217,0.00217,0.00217
89,34793.5,1.38132,0.19479,0.00166,0.91818,0.81973,0.88444,0.60153,1.40249,0.19606,0.00173,0.00208,0.00208,0.00208
90,35022.9,1.38416,0.19499,0.00166,0.92061,0.81964,0.88481,0.60201,1.40134,0.19555,0.00173,0.00199,0.00199,0.00199
91,35261.8,1.31827,0.1741,0.00157,0.91989,0.82171,0.88512,0.60299,1.39903,0.19512,0.00173,0.0019,0.0019,0.0019
92,35497.9,1.2821,0.1689,0.00152,0.92155,0.82168,0.88545,0.60416,1.39672,0.19452,0.00173,0.00181,0.00181,0.00181
93,35734.5,1.25854,0.16491,0.00148,0.92121,0.82246,0.88603,0.60512,1.39412,0.19399,0.00172,0.00172,0.00172,0.00172
94,35970.5,1.2426,0.16288,0.00145,0.92186,0.82288,0.88657,0.60583,1.39209,0.1937,0.00172,0.00163,0.00163,0.00163
95,36209.9,1.22633,0.16066,0.00143,0.92215,0.82341,0.88815,0.60702,1.39027,0.19287,0.00172,0.00154,0.00154,0.00154
96,36442.4,1.21584,0.15904,0.00141,0.92089,0.82416,0.88862,0.60786,1.38713,0.19241,0.00171,0.00145,0.00145,0.00145
97,36680.1,1.20334,0.15747,0.00139,0.92182,0.82399,0.88922,0.60863,1.38468,0.19214,0.00171,0.00136,0.00136,0.00136
98,36912.4,1.19068,0.15538,0.00137,0.92223,0.82517,0.88969,0.60959,1.38229,0.19163,0.0017,0.00127,0.00127,0.00127
99,37144.9,1.18004,0.1539,0.00136,0.92254,0.82533,0.89012,0.61027,1.37993,0.19129,0.0017,0.00118,0.00118,0.00118
100,37383.1,1.17019,0.15301,0.00134,0.92327,0.82672,0.89064,0.61104,1.37804,0.19062,0.0017,0.00109,0.00109,0.00109
