epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,4045.07,1.31772,0.26697,0.88099,0.77966,0.76801,0.77356,0.52169,1.33715,0.25144,0.89326,0.009874,0.009874,0.009874
16,4315.11,1.3018,0.26212,0.8775,0.78693,0.76924,0.77242,0.51791,1.32852,0.24963,0.89062,0.009865,0.009865,0.009865
17,4583.87,1.28804,0.25767,0.87517,0.79915,0.76031,0.77809,0.52654,1.32247,0.24652,0.888,0.009856,0.009856,0.009856
18,4854.35,1.28098,0.25536,0.87256,0.79717,0.7699,0.77971,0.53126,1.32048,0.24371,0.88696,0.009847,0.009847,0.009847
19,5105.17,1.27026,0.25189,0.87118,0.81579,0.76121,0.78276,0.53243,1.31613,0.24096,0.88578,0.009838,0.009838,0.009838
20,5372.45,1.26875,0.24972,0.86978,0.82768,0.76019,0.78528,0.53422,1.31284,0.2398,0.88456,0.009829,0.009829,0.009829
21,5647.15,1.25398,0.2473,0.86729,0.80646,0.76542,0.78737,0.53687,1.30904,0.23827,0.88354,0.00982,0.00982,0.00982
22,5920.33,1.2551,0.2483,0.86667,0.78669,0.78143,0.78861,0.5388,1.30603,0.23695,0.88249,0.009811,0.009811,0.009811
23,6190.51,1.24791,0.24586,0.86511,0.78844,0.77921,0.7951,0.54657,1.30491,0.2361,0.88196,0.009802,0.009802,0.009802
24,6467.17,1.24166,0.24366,0.8632,0.7897,0.7764,0.79696,0.54792,1.30263,0.23515,0.88154,0.009793,0.009793,0.009793
25,6745.15,1.24159,0.24258,0.86347,0.79249,0.7733,0.80154,0.5538,1.30145,0.2346,0.88121,0.009784,0.009784,0.009784
26,7013.37,1.23339,0.2395,0.86127,0.79435,0.77187,0.80238,0.55269,1.30059,0.23375,0.88082,0.009775,0.009775,0.009775
27,7276.32,1.22896,0.24003,0.86047,0.78726,0.78314,0.80386,0.55782,1.30079,0.23302,0.88055,0.009766,0.009766,0.009766
28,7542.46,1.23132,0.23977,0.86064,0.7878,0.78589,0.80242,0.5545,1.29971,0.23239,0.88011,0.009757,0.009757,0.009757
29,7807.01,1.2232,0.23741,0.85969,0.78778,0.78724,0.80384,0.55524,1.29918,0.23184,0.87992,0.009748,0.009748,0.009748
30,8071.73,1.2163,0.2361,0.85867,0.7889,0.78974,0.80505,0.55605,1.29831,0.23087,0.8794,0.009739,0.009739,0.009739
31,8316.64,1.21453,0.2356,0.85814,0.788,0.79077,0.80603,0.55708,1.29791,0.23052,0.87899,0.00973,0.00973,0.00973
32,8584.38,1.21355,0.23498,0.85733,0.78757,0.79164,0.80663,0.55954,1.29689,0.22994,0.8786,0.009721,0.009721,0.009721
33,8851.19,1.20693,0.23363,0.85654,0.79081,0.78998,0.80674,0.55869,1.29532,0.22935,0.87796,0.009712,0.009712,0.009712
34,9118.89,1.20866,0.23323,0.85592,0.79297,0.80984,0.80913,0.56112,1.29398,0.22874,0.87741,0.009703,0.009703,0.009703
35,9386.84,1.20507,0.23347,0.85583,0.79348,0.80856,0.8101,0.56134,1.29292,0.22813,0.87699,0.009694,0.009694,0.009694
36,9653.48,1.2051,0.23256,0.85493,0.79439,0.80989,0.81094,0.55997,1.29133,0.22745,0.87662,0.009685,0.009685,0.009685
37,9913.99,1.20202,0.23113,0.85446,0.79699,0.78802,0.80867,0.55919,1.28984,0.2269,0.87609,0.009676,0.009676,0.009676
38,10185.9,1.19871,0.23179,0.85453,0.79763,0.78857,0.80679,0.56052,1.28851,0.22668,0.87572,0.009667,0.009667,0.009667
39,10460.2,1.19551,0.23062,0.85366,0.79821,0.78911,0.80557,0.55974,1.2862,0.22619,0.87525,0.009658,0.009658,0.009658
40,10727.6,1.19844,0.231,0.8532,0.79757,0.78996,0.80626,0.55786,1.28464,0.22553,0.87483,0.009649,0.009649,0.009649
41,11001.1,1.19301,0.22909,0.85419,0.79766,0.79046,0.80618,0.56076,1.28299,0.22532,0.87443,0.00964,0.00964,0.00964
42,11252.8,1.18866,0.22986,0.85221,0.79742,0.78922,0.80584,0.55809,1.28103,0.22477,0.8741,0.009631,0.009631,0.009631
43,11521,1.18828,0.22872,0.85178,0.79726,0.78938,0.80612,0.55962,1.27926,0.22419,0.8736,0.009622,0.009622,0.009622
44,11789.8,1.18899,0.22816,0.85257,0.79738,0.79003,0.80317,0.55711,1.27909,0.22393,0.87325,0.009613,0.009613,0.009613
45,12054.3,1.18683,0.22758,0.85182,0.79773,0.78941,0.79992,0.55786,1.27703,0.22379,0.87303,0.009604,0.009604,0.009604
46,12324.6,1.18375,0.22788,0.85177,0.79815,0.79043,0.79766,0.55658,1.2758,0.2234,0.87269,0.009595,0.009595,0.009595
47,12592.5,1.18255,0.22675,0.85123,0.79789,0.79032,0.79892,0.55758,1.2748,0.22296,0.87251,0.009586,0.009586,0.009586
48,12863.2,1.18486,0.22701,0.85179,0.79935,0.79082,0.79886,0.55815,1.27301,0.22274,0.8722,0.009577,0.009577,0.009577
49,13138.5,1.18285,0.22684,0.85054,0.79805,0.79174,0.79792,0.55743,1.27167,0.22261,0.87175,0.009568,0.009568,0.009568
50,13415.1,1.18211,0.22655,0.85087,0.79964,0.79033,0.79858,0.55876,1.27056,0.2222,0.87126,0.009559,0.009559,0.009559
51,13693.2,1.18213,0.22756,0.85159,0.79894,0.79109,0.79687,0.5597,1.2693,0.22198,0.87118,0.00955,0.00955,0.00955
52,13958,1.17268,0.22538,0.84967,0.80005,0.79167,0.79748,0.56271,1.26789,0.22151,0.87097,0.009541,0.009541,0.009541
53,14228.7,1.17157,0.22514,0.85051,0.79951,0.79123,0.79723,0.56262,1.26672,0.22127,0.8705,0.009532,0.009532,0.009532
54,14503.1,1.17039,0.22509,0.8492,0.79941,0.79194,0.80125,0.56063,1.26539,0.22107,0.87009,0.009523,0.009523,0.009523
55,14770.1,1.17772,0.22652,0.8502,0.80108,0.79078,0.80329,0.56361,1.26397,0.22063,0.86971,0.009514,0.009514,0.009514
56,15042,1.17284,0.22457,0.8498,0.79999,0.79081,0.80513,0.5647,1.2618,0.22021,0.86921,0.009505,0.009505,0.009505
57,15318.4,1.17069,0.22454,0.84926,0.77411,0.8187,0.80661,0.56742,1.26006,0.22003,0.86892,0.009496,0.009496,0.009496
58,15593,1.16863,0.22375,0.84935,0.78084,0.81606,0.80671,0.56868,1.25847,0.21973,0.86856,0.009487,0.009487,0.009487
59,15860.8,1.16811,0.22359,0.84878,0.78234,0.81528,0.80593,0.5663,1.2577,0.21948,0.86824,0.009478,0.009478,0.009478
60,16119.6,1.16739,0.22324,0.84873,0.78589,0.81251,0.80626,0.56514,1.25654,0.21928,0.86791,0.009469,0.009469,0.009469
61,16379.9,1.16289,0.22328,0.84766,0.78656,0.81293,0.80515,0.56402,1.25654,0.21919,0.86778,0.00946,0.00946,0.00946
62,16640.9,1.16381,0.22169,0.84725,0.78593,0.81234,0.80102,0.56415,1.25589,0.21891,0.86763,0.009451,0.009451,0.009451
63,16894.4,1.16243,0.22306,0.84656,0.76925,0.83347,0.80361,0.56503,1.2547,0.21873,0.86747,0.009442,0.009442,0.009442
64,17099.2,1.16343,0.22245,0.84815,0.76853,0.83183,0.80654,0.56728,1.25391,0.21859,0.86723,0.009433,0.009433,0.009433
65,17296.9,1.16126,0.22187,0.84821,0.76871,0.83297,0.81313,0.57234,1.25354,0.21824,0.86722,0.009424,0.009424,0.009424
66,17494.4,1.16571,0.22331,0.84866,0.76748,0.8356,0.81137,0.57205,1.25226,0.21828,0.86682,0.009415,0.009415,0.009415
67,17693,1.16016,0.2226,0.84706,0.77674,0.82004,0.81043,0.56976,1.25226,0.21841,0.86669,0.009406,0.009406,0.009406
68,17893,1.16179,0.22315,0.8474,0.77817,0.81555,0.81019,0.56926,1.25179,0.2181,0.86657,0.009397,0.009397,0.009397
69,18088,1.16136,0.2219,0.84814,0.79677,0.7978,0.81193,0.57191,1.25083,0.21802,0.86647,0.009388,0.009388,0.009388
70,18289.5,1.16133,0.22319,0.84775,0.79774,0.79807,0.81256,0.57108,1.24954,0.21787,0.86635,0.009379,0.009379,0.009379
71,18492.3,1.15716,0.22139,0.84666,0.79617,0.79937,0.81155,0.57142,1.24879,0.21801,0.86635,0.00937,0.00937,0.00937
72,18691,1.15726,0.22123,0.8461,0.7957,0.79768,0.81518,0.57407,1.24772,0.21769,0.86606,0.009361,0.009361,0.009361
73,18893.5,1.1567,0.22096,0.84701,0.79569,0.79878,0.81461,0.57273,1.24746,0.21758,0.866,0.009352,0.009352,0.009352
74,19090.2,1.15571,0.22108,0.8467,0.7955,0.7988,0.81521,0.5747,1.24705,0.21747,0.866,0.009343,0.009343,0.009343
75,19288.5,1.15948,0.22133,0.84662,0.79452,0.7983,0.81569,0.57529,1.24772,0.2177,0.86598,0.009334,0.009334,0.009334
76,19486.3,1.15476,0.22036,0.846,0.79724,0.79736,0.81677,0.57663,1.24837,0.21754,0.86619,0.009325,0.009325,0.009325
77,19685.8,1.15053,0.21995,0.84588,0.80271,0.79356,0.81768,0.57732,1.24826,0.21772,0.866,0.009316,0.009316,0.009316
78,19883.9,1.1587,0.22176,0.84567,0.80295,0.79348,0.81595,0.57559,1.24734,0.21744,0.86592,0.009307,0.009307,0.009307
79,20089.9,1.1527,0.21933,0.84572,0.80528,0.7922,0.81692,0.57754,1.24607,0.21747,0.86587,0.009298,0.009298,0.009298
80,20299.2,1.15056,0.22039,0.84623,0.80614,0.79281,0.81695,0.57488,1.24584,0.21725,0.86589,0.009289,0.009289,0.009289
81,20505.4,1.15408,0.21993,0.846,0.74725,0.85025,0.81574,0.57832,1.246,0.21713,0.86582,0.00928,0.00928,0.00928
82,20714.2,1.1538,0.22085,0.84581,0.80316,0.79232,0.81448,0.57459,1.24455,0.21688,0.86568,0.009271,0.009271,0.009271
83,20921.8,1.14936,0.21946,0.84566,0.76187,0.83899,0.81439,0.57601,1.24401,0.21678,0.86565,0.009262,0.009262,0.009262
84,21132.6,1.1504,0.21971,0.8456,0.77118,0.82824,0.81423,0.57495,1.24376,0.21654,0.86566,0.009253,0.009253,0.009253
85,21341,1.15308,0.22039,0.84583,0.74476,0.87248,0.81393,0.5734,1.24318,0.21649,0.86553,0.009244,0.009244,0.009244
86,21546.7,1.15008,0.21954,0.84527,0.74993,0.87072,0.81252,0.56994,1.24264,0.21643,0.8655,0.009235,0.009235,0.009235
87,21749.8,1.15195,0.21937,0.84581,0.75535,0.86935,0.81281,0.57245,1.24175,0.21637,0.86524,0.009226,0.009226,0.009226
88,21966.5,1.15051,0.22031,0.84568,0.76089,0.87001,0.81158,0.57128,1.24147,0.21623,0.86522,0.009217,0.009217,0.009217
89,22185.7,1.14688,0.21883,0.84473,0.76583,0.87164,0.81193,0.57004,1.24067,0.21593,0.86495,0.009208,0.009208,0.009208
90,22409.8,1.14489,0.21837,0.84483,0.76192,0.87873,0.80982,0.56676,1.24044,0.21618,0.86489,0.009199,0.009199,0.009199
91,22633.8,1.14876,0.21931,0.84565,0.7559,0.88035,0.81095,0.56752,1.2403,0.21612,0.86473,0.00919,0.00919,0.00919
92,22861.1,1.14679,0.21903,0.84441,0.753,0.88057,0.80995,0.56767,1.2394,0.21625,0.86468,0.009181,0.009181,0.009181
93,23089.5,1.14653,0.21968,0.84509,0.75412,0.86785,0.80991,0.56842,1.23951,0.21625,0.86486,0.009172,0.009172,0.009172
94,23309,1.14643,0.21966,0.8449,0.79506,0.81869,0.80978,0.56562,1.23951,0.21645,0.86481,0.009163,0.009163,0.009163
95,23529.3,1.14767,0.21822,0.84414,0.7516,0.86416,0.80973,0.56631,1.23893,0.21645,0.86477,0.009154,0.009154,0.009154
96,23747.1,1.14556,0.21691,0.84378,0.7961,0.81615,0.81144,0.56778,1.23904,0.21651,0.86472,0.009145,0.009145,0.009145
97,23966.6,1.14185,0.21763,0.84469,0.75353,0.86989,0.81307,0.56671,1.23893,0.21665,0.86476,0.009136,0.009136,0.009136
98,24185.1,1.14579,0.21934,0.84545,0.75664,0.87758,0.81614,0.5698,1.23831,0.21683,0.86473,0.009127,0.009127,0.009127
99,24405.4,1.1437,0.21811,0.84395,0.74464,0.86763,0.81545,0.57328,1.23757,0.21687,0.86467,0.009118,0.009118,0.009118
100,24624.7,1.14478,0.21846,0.84379,0.74337,0.88172,0.81491,0.57226,1.23701,0.2168,0.86463,0.009109,0.009109,0.009109
101,24844.7,1.14163,0.2166,0.84317,0.74672,0.88096,0.81484,0.57243,1.23619,0.21678,0.86454,0.0091,0.0091,0.0091
102,25057.3,1.13962,0.21721,0.84449,0.74097,0.86626,0.81461,0.57366,1.23416,0.21669,0.86414,0.009091,0.009091,0.009091
103,25271.4,1.13874,0.21522,0.84352,0.74129,0.86531,0.81443,0.56791,1.23373,0.21673,0.86418,0.009082,0.009082,0.009082
104,25474.8,1.14195,0.21724,0.84347,0.75308,0.85314,0.81586,0.57124,1.2349,0.21656,0.86412,0.009073,0.009073,0.009073
105,25671.4,1.14151,0.21812,0.84396,0.79576,0.81362,0.81619,0.57181,1.23502,0.21672,0.86408,0.009064,0.009064,0.009064
106,25870,1.14084,0.21734,0.84382,0.76133,0.85043,0.81384,0.5703,1.23544,0.2169,0.86418,0.009055,0.009055,0.009055
107,26071,1.14336,0.21765,0.84322,0.79087,0.8379,0.81435,0.56933,1.23439,0.21688,0.86397,0.009046,0.009046,0.009046
108,26284.2,1.13896,0.21722,0.84389,0.79219,0.83571,0.81397,0.56891,1.23466,0.21672,0.86394,0.009037,0.009037,0.009037
109,26498.7,1.14184,0.21751,0.84375,0.79318,0.83603,0.81238,0.56843,1.23444,0.21682,0.86395,0.009028,0.009028,0.009028
110,26723.6,1.13983,0.21654,0.84322,0.78951,0.83953,0.81364,0.56903,1.23543,0.21676,0.86428,0.009019,0.009019,0.009019
111,26919.1,1.13705,0.21668,0.84296,0.78723,0.83989,0.81199,0.56865,1.2341,0.21668,0.8643,0.00901,0.00901,0.00901
