epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
135,28679.4,1.32,0.62683,0.84383,0.92433,0.82418,0.8769,0.57142,1.21061,0.58066,0.82683,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
136,28968,1.31834,0.62637,0.84328,0.92439,0.82456,0.87721,0.5716,1.21031,0.58062,0.82679,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,29253.6,1.32452,0.62851,0.84357,0.92353,0.82511,0.87728,0.57174,1.20997,0.58012,0.82672,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,29535.5,1.32037,0.62584,0.84302,0.92469,0.82452,0.87718,0.5721,1.20939,0.57997,0.82664,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,29816.8,1.32099,0.62778,0.84224,0.92415,0.82486,0.87694,0.57221,1.20871,0.57944,0.82656,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,30097.6,1.31878,0.62459,0.84368,0.92547,0.82442,0.87739,0.57226,1.20828,0.57933,0.82647,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,30378.6,1.31728,0.62508,0.8422,0.92571,0.82417,0.87739,0.57248,1.20773,0.57902,0.8264,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
142,30660.4,1.31237,0.62267,0.84277,0.92504,0.82511,0.87743,0.57264,1.20718,0.57896,0.82633,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,30947.2,1.3174,0.62527,0.84279,0.92519,0.82519,0.87757,0.57289,1.20653,0.5784,0.82632,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,31234.7,1.31352,0.62213,0.84182,0.92462,0.82519,0.87765,0.57293,1.20629,0.57792,0.8263,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,31520.3,1.31052,0.62124,0.84159,0.92602,0.82469,0.87789,0.57325,1.20571,0.57769,0.82618,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,31804.2,1.3132,0.62202,0.84222,0.92622,0.82495,0.87806,0.57368,1.20535,0.57741,0.8261,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,32080.1,1.31475,0.62171,0.84243,0.92642,0.82472,0.87825,0.57388,1.20446,0.57697,0.82605,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,293.437,1.30031,0.61228,0.84105,0.92662,0.8251,0.8783,0.57392,1.20435,0.57667,0.82598,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,583.328,1.30743,0.6181,0.84128,0.92688,0.82503,0.87826,0.57366,1.20387,0.57639,0.82591,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,870.787,1.30707,0.61798,0.84056,0.92725,0.82497,0.87818,0.57385,1.20376,0.57614,0.82587,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,1161.72,1.31118,0.62004,0.84166,0.92686,0.8252,0.87838,0.57397,1.20327,0.5757,0.82577,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,1447.8,1.29944,0.61541,0.84101,0.92682,0.82546,0.8786,0.57452,1.20294,0.57556,0.82573,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,1736.52,1.30953,0.61919,0.84098,0.9262,0.82546,0.87863,0.57422,1.20272,0.57521,0.82569,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,2021.52,1.30604,0.6171,0.84172,0.92587,0.82579,0.87861,0.57446,1.20287,0.57511,0.82563,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,2305.41,1.31212,0.62046,0.84008,0.92581,0.82604,0.87891,0.57471,1.20197,0.57456,0.82552,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,2583.95,1.30969,0.61865,0.84131,0.92583,0.82606,0.8789,0.57481,1.20168,0.57452,0.82547,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,2864.79,1.30463,0.6182,0.84079,0.92603,0.82627,0.87907,0.57448,1.20141,0.5743,0.82542,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,3147.82,1.2986,0.61408,0.84124,0.92596,0.82644,0.87923,0.575,1.20054,0.57416,0.82529,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,3432.48,1.30562,0.61705,0.84121,0.92616,0.82667,0.87937,0.57501,1.19991,0.57372,0.82526,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,3718.16,1.30534,0.61823,0.84089,0.92483,0.82761,0.87951,0.57504,1.1998,0.57334,0.82513,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,4005.57,1.30629,0.61881,0.84095,0.92455,0.82799,0.87955,0.57554,1.19999,0.57322,0.82511,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,4295.35,1.30003,0.61482,0.84027,0.92484,0.82778,0.8796,0.57521,1.20008,0.57311,0.82511,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,4579.13,1.30328,0.61609,0.84207,0.92452,0.82812,0.87959,0.57512,1.19994,0.5729,0.82511,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,4856.81,1.30543,0.61585,0.8407,0.92531,0.82765,0.87977,0.57515,1.19963,0.57271,0.82509,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,5136.91,1.2976,0.61333,0.8402,0.92507,0.82765,0.87985,0.57547,1.19942,0.57249,0.82503,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,5407.1,1.30084,0.61368,0.83939,0.9255,0.82716,0.87994,0.57583,1.1991,0.57192,0.82494,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,5683.52,1.29609,0.61204,0.83994,0.92488,0.82816,0.87995,0.57578,1.19867,0.57157,0.82494,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,5973.3,1.29432,0.61027,0.8386,0.92495,0.82838,0.88016,0.57601,1.19858,0.57154,0.82492,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,6263.96,1.2928,0.61002,0.83951,0.92436,0.82869,0.88041,0.57629,1.19796,0.57124,0.82486,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,6553.02,1.30032,0.61401,0.84017,0.92481,0.82854,0.8803,0.5769,1.19738,0.57095,0.8248,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,6842.81,1.29791,0.6124,0.8392,0.92532,0.82796,0.8805,0.57676,1.19733,0.5708,0.82481,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,7131.75,1.29694,0.612,0.83878,0.92577,0.82775,0.88044,0.57693,1.19717,0.57064,0.8248,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,7422.9,1.29136,0.60922,0.83933,0.92552,0.82795,0.88037,0.57687,1.19734,0.57045,0.8247,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,7714.06,1.29503,0.60985,0.8388,0.92559,0.82855,0.88016,0.57722,1.19726,0.57043,0.82465,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,8004.62,1.2951,0.61031,0.83808,0.92596,0.82848,0.88065,0.57698,1.19694,0.57023,0.8246,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,8290.26,1.29436,0.61121,0.83808,0.92628,0.82836,0.88075,0.57706,1.19559,0.5698,0.8245,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,8569.16,1.28841,0.608,0.83917,0.92682,0.82799,0.88078,0.57727,1.1949,0.56943,0.82443,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,8844.92,1.29431,0.60992,0.83861,0.9265,0.82829,0.88127,0.57768,1.19474,0.5693,0.82442,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,9128.81,1.29164,0.60814,0.83853,0.92517,0.82956,0.88125,0.57783,1.19446,0.56934,0.82435,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,9412.97,1.28815,0.60625,0.83794,0.92527,0.82971,0.88146,0.57785,1.19384,0.56911,0.82427,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,9697.09,1.2884,0.60719,0.83889,0.92512,0.83012,0.88156,0.5779,1.19376,0.56906,0.82423,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,9986.33,1.28568,0.60663,0.838,0.92574,0.83032,0.88155,0.57767,1.19357,0.56897,0.8242,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,10267.3,1.28488,0.60558,0.83818,0.92582,0.83035,0.88191,0.57786,1.19347,0.5688,0.82409,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,10538.5,1.28407,0.60366,0.83721,0.92594,0.83038,0.88228,0.57816,1.19328,0.56841,0.82406,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,10813.5,1.28647,0.60648,0.83873,0.92625,0.83021,0.88215,0.57826,1.19282,0.56799,0.82398,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,11095.6,1.28237,0.60381,0.83714,0.92584,0.83043,0.88232,0.57893,1.19231,0.56764,0.82389,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,11376.7,1.28301,0.60361,0.83782,0.92549,0.83075,0.88241,0.57845,1.19189,0.56751,0.82383,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,11645.2,1.28107,0.60463,0.83882,0.92568,0.83031,0.88222,0.57832,1.19152,0.56755,0.82379,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,11921.9,1.28133,0.60285,0.83795,0.9269,0.82975,0.88221,0.57883,1.19074,0.56717,0.82368,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,12209.3,1.28072,0.60302,0.83732,0.9276,0.82998,0.88223,0.57915,1.19065,0.56727,0.82362,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,12499,1.28245,0.60287,0.83665,0.9279,0.82994,0.88242,0.57932,1.19039,0.56712,0.82359,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,12768.6,1.27981,0.59996,0.83634,0.92616,0.83035,0.88213,0.57928,1.19103,0.56689,0.82356,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,13056.7,1.27963,0.60287,0.83651,0.92626,0.8307,0.88227,0.57967,1.19018,0.56672,0.8235,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,13344.3,1.27397,0.59919,0.83669,0.92757,0.83032,0.88252,0.57995,1.18952,0.56646,0.82346,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,13627.3,1.27841,0.60038,0.83601,0.92736,0.83087,0.8828,0.58028,1.18903,0.56609,0.82346,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,13912.5,1.2732,0.59764,0.83586,0.92731,0.83102,0.88281,0.5804,1.18866,0.56569,0.82335,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,14198.6,1.27727,0.59988,0.83676,0.92699,0.83155,0.88296,0.58066,1.18869,0.56553,0.82335,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,14486.4,1.27233,0.59665,0.83591,0.9262,0.83184,0.88304,0.58083,1.18751,0.56498,0.82327,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,14771.6,1.27207,0.59856,0.8361,0.92632,0.8318,0.88306,0.5807,1.18767,0.56468,0.82326,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,15051.9,1.26927,0.59631,0.83466,0.92674,0.83193,0.88299,0.5808,1.18687,0.56426,0.82314,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,15335.1,1.26975,0.59512,0.83479,0.9264,0.83225,0.88337,0.58093,1.18634,0.56397,0.8231,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,15620.5,1.27149,0.59605,0.8349,0.92708,0.83192,0.88347,0.58098,1.18603,0.56363,0.82307,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,15911.7,1.27042,0.59555,0.83427,0.92645,0.83206,0.88347,0.58135,1.18601,0.56331,0.82307,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,16200,1.26746,0.59403,0.83504,0.927,0.83201,0.88367,0.58142,1.18626,0.563,0.82305,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
205,16484.7,1.27025,0.59604,0.83495,0.9273,0.83223,0.8838,0.58148,1.1852,0.56281,0.823,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,16766.9,1.26948,0.59486,0.83327,0.9276,0.83158,0.88369,0.58147,1.18534,0.56254,0.82295,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,17043.8,1.2681,0.59559,0.83542,0.92829,0.83117,0.88353,0.58136,1.1855,0.56265,0.82292,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,17312.9,1.26493,0.59315,0.83455,0.92859,0.83085,0.88364,0.58151,1.18441,0.56209,0.82289,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,17591.2,1.2656,0.59282,0.8345,0.9284,0.83098,0.88354,0.58184,1.18416,0.56196,0.8228,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,17870.4,1.26243,0.59067,0.83394,0.92908,0.83054,0.88391,0.58183,1.18411,0.5621,0.82276,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,18150.5,1.26053,0.59118,0.83429,0.92898,0.83073,0.884,0.58209,1.18357,0.56197,0.82271,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,18433.2,1.25962,0.59039,0.83407,0.92929,0.83034,0.884,0.58226,1.18436,0.56191,0.82269,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,18718.7,1.26282,0.59041,0.83368,0.92866,0.83085,0.88395,0.58243,1.18363,0.56157,0.82266,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,18997.4,1.25856,0.58959,0.83485,0.92799,0.83158,0.88415,0.58248,1.18357,0.56105,0.82267,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,19285.8,1.25741,0.58862,0.83406,0.9281,0.83156,0.88415,0.58278,1.18255,0.56084,0.82256,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,19579,1.25821,0.58948,0.83334,0.92739,0.83303,0.88446,0.5831,1.18182,0.56024,0.82244,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,19871.3,1.25972,0.58984,0.83309,0.92735,0.83285,0.88441,0.58312,1.18196,0.56037,0.8224,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,20157.4,1.2559,0.58728,0.83359,0.9277,0.83333,0.8845,0.58317,1.18241,0.56019,0.82235,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,20441.4,1.25187,0.58509,0.83268,0.92711,0.83392,0.88461,0.58356,1.18198,0.55996,0.82234,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,20730.3,1.25702,0.58957,0.83319,0.92759,0.83391,0.88457,0.58348,1.18181,0.5598,0.82232,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,21011.5,1.25011,0.58457,0.83227,0.92773,0.83371,0.88469,0.58339,1.18182,0.55987,0.82227,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,21288,1.24557,0.5831,0.83197,0.92793,0.83399,0.88482,0.58371,1.18137,0.55919,0.82221,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,21578,1.24968,0.58399,0.83347,0.92785,0.83399,0.88474,0.58378,1.18009,0.559,0.82214,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,21859.6,1.24919,0.58373,0.83239,0.92799,0.83404,0.8847,0.58406,1.17983,0.55877,0.82206,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
225,22151,1.24021,0.57908,0.8325,0.92841,0.83462,0.8849,0.58415,1.17964,0.55839,0.82202,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
226,22442.8,1.24347,0.58121,0.83152,0.92846,0.83438,0.88508,0.58459,1.17902,0.5584,0.82198,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
227,22725.4,1.24838,0.58251,0.83178,0.92833,0.83503,0.88525,0.58475,1.17846,0.5581,0.82187,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
228,23013.4,1.248,0.58261,0.83163,0.92824,0.83476,0.8853,0.58446,1.17849,0.55774,0.82181,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509
229,23305.7,1.24369,0.58148,0.83162,0.92893,0.8345,0.88535,0.58449,1.17749,0.55705,0.82174,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
230,23597.5,1.24708,0.58096,0.8306,0.92876,0.83503,0.88558,0.58454,1.17712,0.55691,0.82164,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443
231,23885.8,1.24124,0.5808,0.83253,0.92936,0.83477,0.88571,0.58488,1.17643,0.55666,0.82151,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
232,24174.7,1.24198,0.57974,0.83119,0.92948,0.83471,0.88583,0.58513,1.17598,0.55619,0.82139,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
233,24465.3,1.24218,0.58106,0.83085,0.92938,0.83504,0.88583,0.58515,1.17529,0.5558,0.82135,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
234,24758.6,1.23851,0.57755,0.82996,0.92945,0.83535,0.88586,0.58504,1.17552,0.55529,0.82136,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311
235,25050.9,1.23474,0.57514,0.82976,0.92889,0.83604,0.88614,0.58496,1.17492,0.55477,0.82136,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
236,25340.9,1.24007,0.57714,0.8308,0.92971,0.83562,0.88621,0.58495,1.17486,0.55448,0.82127,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245
237,25634.2,1.23797,0.57793,0.82956,0.92913,0.83601,0.88616,0.58507,1.17439,0.55421,0.8212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
238,25925.8,1.23524,0.57532,0.82999,0.92899,0.83602,0.88619,0.58502,1.17428,0.55379,0.82115,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
239,26218.3,1.23272,0.57455,0.82985,0.92887,0.83637,0.88619,0.58529,1.17391,0.55332,0.82115,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
240,26506.9,1.23178,0.57332,0.82977,0.92891,0.83656,0.88644,0.58543,1.17397,0.55333,0.82114,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113
241,26794.4,1.22711,0.57207,0.83011,0.92894,0.83695,0.88649,0.58551,1.17338,0.553,0.82104,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
242,27080.8,1.22546,0.57229,0.82988,0.92935,0.83654,0.88654,0.58609,1.17288,0.55253,0.82098,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047
243,27360,1.22993,0.57242,0.82881,0.92955,0.83669,0.88663,0.5864,1.1721,0.55197,0.82089,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
244,27630.5,1.22648,0.57135,0.82928,0.92944,0.837,0.88663,0.58656,1.17148,0.55141,0.82079,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
245,27899.8,1.22576,0.57096,0.82892,0.93065,0.83659,0.88664,0.58661,1.17098,0.5512,0.82074,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
246,28179.9,1.22403,0.56974,0.82845,0.93112,0.8364,0.88676,0.58646,1.17042,0.55106,0.8206,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915
247,28463.2,1.22091,0.56893,0.82841,0.93167,0.83634,0.88695,0.58695,1.1702,0.55097,0.82053,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
248,28751.6,1.22158,0.56877,0.82821,0.93256,0.83574,0.887,0.58707,1.17028,0.55052,0.8205,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849
249,29041.9,1.22035,0.5682,0.82893,0.93275,0.8359,0.88709,0.58752,1.16961,0.55011,0.8204,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
250,29333,1.21745,0.56723,0.82797,0.93263,0.83615,0.88709,0.58758,1.16924,0.54992,0.8203,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
251,29622.4,1.22392,0.56878,0.82823,0.93247,0.83651,0.88722,0.58754,1.16874,0.54951,0.82028,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
252,29908.7,1.21991,0.56673,0.82779,0.93238,0.83642,0.88722,0.58769,1.16862,0.54953,0.82023,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717
253,30193.5,1.21865,0.56728,0.82703,0.93141,0.83714,0.88727,0.5876,1.16778,0.54885,0.82011,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
254,30478.7,1.21843,0.5652,0.82831,0.93086,0.83672,0.88723,0.58796,1.16747,0.54874,0.82005,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651
255,30758.4,1.21491,0.56493,0.8268,0.93061,0.83739,0.88735,0.58807,1.16703,0.54836,0.81999,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
256,31040.5,1.21028,0.5621,0.82722,0.93059,0.83775,0.88733,0.58839,1.16643,0.54803,0.8199,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
257,31324.2,1.21359,0.56351,0.82739,0.93134,0.83798,0.88758,0.5887,1.16567,0.54752,0.81985,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
258,31611,1.2092,0.56153,0.82604,0.9313,0.83791,0.88752,0.58888,1.16464,0.54715,0.81974,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519
259,31897.2,1.20659,0.5601,0.82599,0.93191,0.83758,0.88763,0.58869,1.1638,0.54688,0.81971,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
260,32181.7,1.2086,0.56045,0.82655,0.93103,0.8384,0.8877,0.58898,1.16405,0.54679,0.81965,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453
261,32467.2,1.21013,0.56,0.8266,0.93157,0.83805,0.88784,0.58892,1.16353,0.54644,0.81963,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
262,32751.5,1.20496,0.55869,0.82641,0.93153,0.83803,0.88774,0.58907,1.16323,0.54622,0.81958,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
263,33038.2,1.20311,0.55795,0.82601,0.9314,0.83838,0.8878,0.58925,1.16291,0.54584,0.81949,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
264,33329.5,1.20459,0.55889,0.8254,0.93096,0.8388,0.88762,0.58975,1.16242,0.54566,0.81947,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321
265,33619.8,1.20102,0.55577,0.82514,0.93077,0.83952,0.88759,0.58982,1.16228,0.54539,0.81943,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
266,33910.5,1.20091,0.55632,0.82554,0.93124,0.83939,0.88789,0.59011,1.16182,0.5452,0.81934,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255
267,34202.5,1.19968,0.55501,0.8254,0.93137,0.83946,0.88788,0.59016,1.16169,0.54502,0.81934,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
268,34494.5,1.19878,0.55516,0.82566,0.93145,0.83956,0.8881,0.59023,1.16144,0.5448,0.81927,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
269,34785.3,1.19523,0.55392,0.8242,0.9315,0.8396,0.88832,0.59045,1.16067,0.54451,0.81917,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
270,35076.3,1.19752,0.55404,0.82435,0.93173,0.83983,0.88843,0.59071,1.16035,0.5444,0.81909,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123
271,35368.3,1.18973,0.55055,0.82378,0.93246,0.83998,0.88861,0.59083,1.16041,0.5442,0.81906,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
272,35658.5,1.19201,0.55152,0.82436,0.9323,0.83993,0.88861,0.59093,1.15946,0.5438,0.81896,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057
273,35950.3,1.19321,0.55074,0.82309,0.93232,0.83991,0.88874,0.59117,1.15902,0.54348,0.81889,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
274,36223.6,1.19466,0.55043,0.82417,0.9321,0.84016,0.88891,0.59159,1.15871,0.54309,0.81883,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
275,36495.7,1.18359,0.54828,0.82314,0.93171,0.84016,0.88889,0.59181,1.15817,0.543,0.81872,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
276,36772.9,1.18566,0.54852,0.8233,0.93212,0.84031,0.88894,0.59183,1.1576,0.54296,0.81867,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925
277,37053.8,1.18381,0.54719,0.82411,0.93104,0.84113,0.88903,0.59203,1.1569,0.54242,0.81861,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
