epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,11721.4,1.09267,0.18862,0.8289,0.91502,0.81758,0.86981,0.58607,1.16199,0.18514,0.82177,0.0028,0.0028,0.0028
82,12077.8,1.09017,0.18785,0.82811,0.91533,0.81807,0.87017,0.58633,1.16089,0.18493,0.82162,0.00271,0.00271,0.00271
83,12422.5,1.08244,0.18714,0.82726,0.91562,0.81855,0.87067,0.5868,1.15969,0.18474,0.82143,0.00262,0.00262,0.00262
84,12758.8,1.08192,0.18639,0.82676,0.91409,0.81965,0.87088,0.58691,1.15809,0.18452,0.8212,0.00253,0.00253,0.00253
85,13097.9,1.07708,0.18564,0.82652,0.91593,0.81912,0.87121,0.58777,1.1567,0.18422,0.82099,0.00244,0.00244,0.00244
86,13464,1.07289,0.18403,0.82659,0.91573,0.81962,0.87155,0.58825,1.15535,0.184,0.82077,0.00235,0.00235,0.00235
87,13807.3,1.07113,0.184,0.82535,0.91638,0.81987,0.87185,0.58891,1.15395,0.1838,0.82058,0.00226,0.00226,0.00226
88,14142.1,1.07195,0.18517,0.8252,0.91571,0.82032,0.87207,0.58928,1.15267,0.1836,0.82039,0.00217,0.00217,0.00217
89,14476.1,1.05847,0.18204,0.8249,0.91557,0.82097,0.87235,0.58983,1.15103,0.18332,0.82015,0.00208,0.00208,0.00208
90,14857.2,1.06584,0.18367,0.82458,0.91627,0.82063,0.87265,0.59023,1.14987,0.18308,0.81999,0.00199,0.00199,0.00199
91,15205.9,1.01346,0.17023,0.81978,0.91552,0.82242,0.87357,0.59096,1.14799,0.18274,0.81975,0.0019,0.0019,0.0019
92,15555.6,0.97659,0.16487,0.81499,0.91637,0.82287,0.87546,0.59198,1.14522,0.18218,0.81945,0.00181,0.00181,0.00181
93,15892.8,0.95443,0.16188,0.81221,0.91635,0.82455,0.87477,0.59334,1.14233,0.18162,0.81917,0.00172,0.00172,0.00172
94,16252.6,0.93543,0.15935,0.80992,0.91577,0.82622,0.8766,0.59467,1.13937,0.18091,0.81885,0.00163,0.00163,0.00163
95,16615.2,0.92027,0.15721,0.80797,0.91481,0.82777,0.87717,0.59555,1.13677,0.18036,0.81855,0.00154,0.00154,0.00154
96,16946.4,0.90433,0.15513,0.80625,0.91575,0.82811,0.87651,0.59623,1.13413,0.17981,0.81827,0.00145,0.00145,0.00145
97,17279.2,0.89251,0.15405,0.8048,0.91621,0.82858,0.87698,0.59734,1.13135,0.17925,0.81803,0.00136,0.00136,0.00136
98,17642.3,0.87848,0.15198,0.80322,0.91685,0.82892,0.87906,0.59872,1.12868,0.1787,0.81772,0.00127,0.00127,0.00127
99,18004,0.86628,0.15044,0.80197,0.91763,0.82978,0.88062,0.59964,1.12616,0.17824,0.81744,0.00118,0.00118,0.00118
100,18351.2,0.85548,0.14927,0.80061,0.91806,0.8307,0.88105,0.60051,1.12369,0.17779,0.8172,0.00109,0.00109,0.00109
