epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,10807.8,1.11271,0.19477,0.83767,0.81213,0.81623,0.80955,0.57007,1.26625,0.19543,0.86848,0.00514,0.00514,0.00514
56,11002.6,1.11237,0.19492,0.83747,0.80986,0.81823,0.81034,0.57277,1.26526,0.19503,0.86827,0.00505,0.00505,0.00505
57,11201.5,1.10603,0.19494,0.8379,0.80598,0.82105,0.81084,0.56897,1.26372,0.1948,0.86801,0.00496,0.00496,0.00496
58,11397.3,1.10834,0.19441,0.83717,0.80144,0.82345,0.81105,0.57089,1.26214,0.19424,0.86774,0.00487,0.00487,0.00487
59,11591.3,1.11052,0.19437,0.8373,0.79757,0.82499,0.81078,0.57081,1.26113,0.19397,0.8674,0.00478,0.00478,0.00478
60,11786.9,1.10327,0.19335,0.83666,0.78337,0.82885,0.80989,0.56856,1.2602,0.1939,0.86716,0.00469,0.00469,0.00469
61,11982.3,1.0984,0.19258,0.83607,0.7936,0.8277,0.80941,0.56858,1.25991,0.19377,0.86709,0.0046,0.0046,0.0046
62,12177.8,1.10177,0.19286,0.83594,0.79374,0.82326,0.80903,0.57166,1.25844,0.19335,0.86675,0.00451,0.00451,0.00451
63,12370.2,1.09305,0.19124,0.83432,0.77511,0.83323,0.8103,0.57038,1.25848,0.19318,0.86682,0.00442,0.00442,0.00442
64,12561.8,1.09166,0.19066,0.8346,0.78312,0.8304,0.81047,0.57236,1.25737,0.19297,0.86671,0.00433,0.00433,0.00433
65,198.867,1.09907,0.19064,0.8357,0.79631,0.84265,0.81266,0.57574,1.25676,0.19269,0.86651,0.00424,0.00424,0.00424
66,395.765,1.09762,0.19139,0.83592,0.80183,0.84291,0.81308,0.5735,1.25625,0.19244,0.86639,0.00415,0.00415,0.00415
67,593.887,1.10003,0.19157,0.83533,0.80596,0.83672,0.81339,0.57358,1.25515,0.19223,0.86612,0.00406,0.00406,0.00406
68,790.691,1.09521,0.19084,0.835,0.7826,0.82972,0.81171,0.571,1.25453,0.19222,0.86607,0.00397,0.00397,0.00397
69,988.962,1.0893,0.18925,0.83409,0.77669,0.83135,0.8081,0.57122,1.25317,0.19198,0.86588,0.00388,0.00388,0.00388
70,1187.07,1.09065,0.18901,0.8339,0.78344,0.82972,0.80915,0.57194,1.25187,0.19191,0.86569,0.00379,0.00379,0.00379
71,1386.09,1.08354,0.18912,0.83383,0.78844,0.81131,0.80853,0.57226,1.25076,0.19193,0.8655,0.0037,0.0037,0.0037
72,1585.53,1.08004,0.18839,0.83294,0.78825,0.81161,0.80704,0.57089,1.24953,0.19175,0.86543,0.00361,0.00361,0.00361
73,1785.24,1.07645,0.18835,0.83211,0.78023,0.81502,0.80679,0.56985,1.24943,0.19151,0.8653,0.00352,0.00352,0.00352
74,1983.97,1.07619,0.18704,0.83246,0.78226,0.81417,0.80678,0.56917,1.24788,0.19134,0.8651,0.00343,0.00343,0.00343
75,2186.35,1.07222,0.18636,0.8313,0.78841,0.81107,0.80667,0.56776,1.24649,0.19121,0.86491,0.00334,0.00334,0.00334
76,2383.73,1.0695,0.1855,0.83188,0.79097,0.80808,0.80646,0.56782,1.2457,0.19104,0.86473,0.00325,0.00325,0.00325
77,2581.52,1.06536,0.18453,0.83062,0.79642,0.78922,0.80557,0.56747,1.24505,0.19072,0.86466,0.00316,0.00316,0.00316
78,2778.12,1.06135,0.1849,0.83045,0.79762,0.78626,0.80417,0.56819,1.24434,0.1905,0.86451,0.00307,0.00307,0.00307
79,2973.14,1.05761,0.18329,0.82955,0.79613,0.78784,0.80441,0.56949,1.24402,0.19028,0.86444,0.00298,0.00298,0.00298
80,3168.67,1.05556,0.18349,0.82975,0.79704,0.78828,0.80474,0.56958,1.24332,0.19001,0.86433,0.00289,0.00289,0.00289
81,3363.12,1.05561,0.18261,0.82884,0.79638,0.78829,0.80473,0.56966,1.2425,0.18969,0.86408,0.0028,0.0028,0.0028
82,196.256,1.04996,0.18087,0.82814,0.79649,0.78864,0.80488,0.56983,1.24189,0.1896,0.864,0.00271,0.00271,0.00271
83,391.007,1.04846,0.18154,0.82837,0.79681,0.78967,0.80511,0.56978,1.24131,0.18953,0.86392,0.00262,0.00262,0.00262
84,585.188,1.05205,0.18184,0.82793,0.79553,0.79025,0.80673,0.57118,1.24018,0.18938,0.86382,0.00253,0.00253,0.00253
85,777.851,1.04715,0.18124,0.82768,0.79536,0.79026,0.80634,0.57114,1.24006,0.18932,0.86372,0.00244,0.00244,0.00244
86,978.138,1.04189,0.17965,0.82698,0.79546,0.789,0.80669,0.57014,1.2398,0.18927,0.86364,0.00235,0.00235,0.00235
87,1178.41,1.04321,0.17944,0.82664,0.79733,0.78756,0.80658,0.56997,1.23924,0.18921,0.86347,0.00226,0.00226,0.00226
88,1378.95,1.03646,0.17946,0.82659,0.79818,0.7854,0.80648,0.57025,1.23846,0.18904,0.86327,0.00217,0.00217,0.00217
89,1575.48,1.03343,0.17868,0.82572,0.80003,0.78355,0.80683,0.56829,1.23801,0.18909,0.86317,0.00208,0.00208,0.00208
90,1775.68,1.02969,0.1788,0.82506,0.76348,0.79702,0.80466,0.56663,1.23767,0.18885,0.86299,0.00199,0.00199,0.00199
91,1979.77,0.98621,0.16595,0.82171,0.7626,0.79702,0.80398,0.56562,1.23749,0.18859,0.86299,0.0019,0.0019,0.0019
92,2180.31,0.95095,0.16077,0.81702,0.76549,0.79518,0.80452,0.56632,1.23595,0.18822,0.86286,0.00181,0.00181,0.00181
93,2381.13,0.92899,0.15809,0.81433,0.76864,0.79382,0.80488,0.56866,1.23481,0.18785,0.86278,0.00172,0.00172,0.00172
94,200.657,1.01414,0.17426,0.8231,0.76851,0.7939,0.80489,0.568,1.23433,0.18788,0.8628,0.00163,0.00163,0.00163
95,399.338,1.01242,0.17474,0.82316,0.76791,0.79471,0.80511,0.56548,1.23406,0.18767,0.86267,0.00154,0.00154,0.00154
96,600.177,1.01633,0.17498,0.82289,0.76636,0.79559,0.80509,0.56784,1.23339,0.18752,0.86257,0.00145,0.00145,0.00145
97,798.989,1.01121,0.17436,0.82252,0.76541,0.79623,0.80443,0.56726,1.2328,0.18753,0.86253,0.00136,0.00136,0.00136
98,995.783,1.00687,0.17296,0.82196,0.76605,0.79532,0.80461,0.56556,1.23288,0.18753,0.86251,0.00127,0.00127,0.00127
99,1190.42,1.00835,0.1728,0.82176,0.76773,0.7945,0.8044,0.56569,1.23252,0.18778,0.86258,0.00118,0.00118,0.00118
100,1385.83,1.00258,0.17271,0.82183,0.76796,0.79444,0.80446,0.56573,1.23249,0.18769,0.86239,0.00109,0.00109,0.00109
