epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,63.6701,3.23844,6.60768,0.06403,0,0,0,0,4.21613,4.95651,0.05982,1.43596e-05,1.43596e-05,1.43596e-05
89,64.351,3.17807,6.36581,0.05056,0,0,0,0,4.21613,4.95651,0.05982,1.34879e-05,1.34879e-05,1.34879e-05
90,65.299,2.92645,6.72333,0.05345,0,0,0,0,4.21613,4.95651,0.05982,1.25927e-05,1.25927e-05,1.25927e-05
91,66.8227,3.61575,9.89149,0.07879,0,0,0,0,4.21613,4.95651,0.05982,1.16739e-05,1.16739e-05,1.16739e-05
92,67.6241,3.03155,9.47108,0.04495,0,0,0,0,4.31583,4.94616,0.06189,1.07315e-05,1.07315e-05,1.07315e-05
93,68.3015,2.78901,9.07155,0.0395,0,0,0,0,4.31583,4.94616,0.06189,9.76562e-06,9.76562e-06,9.76562e-06
94,68.9708,3.34015,9.87986,0.06147,0,0,0,0,4.31583,4.94616,0.06189,8.77613e-06,8.77613e-06,8.77613e-06
95,69.9665,3.85476,10.7342,0.09439,0,0,0,0,4.31583,4.94616,0.06189,7.76308e-06,7.76308e-06,7.76308e-06
96,70.6789,4.06827,11.1222,0.09166,0,0,0,0,4.38089,4.93647,0.06385,6.72648e-06,6.72648e-06,6.72648e-06
97,71.3558,4.04143,10.4785,0.08169,0,0,0,0,4.38089,4.93647,0.06385,5.6663e-06,5.6663e-06,5.6663e-06
98,72.0385,3.49086,10.3017,0.06296,0,0,0,0,4.38089,4.93647,0.06385,4.58257e-06,4.58257e-06,4.58257e-06
99,72.7343,4.06776,10.7136,0.08413,0,0,0,0,4.38089,4.93647,0.06385,3.47528e-06,3.47528e-06,3.47528e-06
100,73.6917,3.86555,11.2029,0.09331,0,0,0,0,4.39581,4.89974,0.06728,2.34442e-06,2.34442e-06,2.34442e-06
