epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
136,62937.3,1.22052,0.57571,0.82774,0.92472,0.8304,0.88286,0.58519,1.18959,0.55959,0.8212,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,63444.3,1.22356,0.57562,0.82837,0.92451,0.83087,0.883,0.58542,1.18936,0.55922,0.82114,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,63930.3,1.21767,0.57414,0.82822,0.92529,0.83122,0.88317,0.58594,1.18863,0.55894,0.82111,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,64399.3,1.2176,0.57335,0.82748,0.92565,0.8311,0.88324,0.5861,1.18812,0.55862,0.82105,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,64881.1,1.21575,0.57257,0.82696,0.92539,0.83172,0.8834,0.58638,1.18832,0.55831,0.82103,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,65385.3,1.21282,0.56945,0.82721,0.92573,0.83185,0.88348,0.58651,1.18781,0.55793,0.82096,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,65867.5,1.20934,0.56925,0.82718,0.92649,0.83123,0.88373,0.58659,1.1878,0.55761,0.82086,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,66311.6,1.20832,0.5669,0.82688,0.92614,0.8318,0.88367,0.58674,1.18719,0.55699,0.82083,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,66810.7,1.20788,0.56809,0.8259,0.92612,0.83223,0.88385,0.58707,1.18658,0.55658,0.82079,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,67301.8,1.20552,0.56571,0.82715,0.92575,0.83269,0.88387,0.58702,1.18653,0.5564,0.82074,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,67773.4,1.20336,0.56491,0.8251,0.92601,0.83234,0.88384,0.58753,1.1856,0.556,0.82062,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,68257.2,1.19934,0.56375,0.82519,0.92585,0.83286,0.88405,0.58773,1.18518,0.55566,0.82052,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,68754.8,1.2021,0.56425,0.82563,0.92539,0.83312,0.88423,0.58775,1.18488,0.55517,0.8205,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,69242.7,1.19699,0.56227,0.82389,0.92588,0.83397,0.88436,0.58824,1.18409,0.55495,0.82039,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,69687.3,1.19956,0.56298,0.8249,0.92604,0.83437,0.88453,0.5888,1.1836,0.55452,0.82029,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,70188.2,1.1938,0.5603,0.82497,0.92609,0.83415,0.88462,0.58888,1.18301,0.55424,0.82021,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,70691.4,1.20254,0.56401,0.82485,0.9259,0.83447,0.88472,0.58901,1.18253,0.55355,0.82014,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,71170.7,1.19494,0.56028,0.82484,0.92628,0.83455,0.8849,0.58934,1.18185,0.5533,0.8201,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,71637.8,1.19047,0.55766,0.82397,0.92635,0.8348,0.88492,0.58952,1.18101,0.55286,0.81995,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,72125.5,1.19114,0.55932,0.82375,0.92615,0.83476,0.88485,0.58963,1.18066,0.55231,0.81989,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,72603.7,1.18703,0.55709,0.82423,0.92569,0.83534,0.88512,0.5894,1.18019,0.55187,0.81981,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,73060.3,1.18931,0.55822,0.82383,0.92573,0.83529,0.88502,0.58968,1.17987,0.55163,0.8197,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,73563.2,1.18818,0.55693,0.82283,0.92484,0.8361,0.88519,0.59016,1.17864,0.55129,0.81956,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,74046.4,1.18125,0.55373,0.82344,0.92528,0.83601,0.88504,0.58994,1.17854,0.55107,0.81958,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,74483.8,1.17587,0.55017,0.82201,0.92576,0.83593,0.88526,0.58986,1.17826,0.55065,0.81944,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,74982.5,1.17481,0.55131,0.82287,0.9257,0.83581,0.88532,0.59004,1.17763,0.54997,0.81941,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,75410.4,1.17433,0.54996,0.82258,0.92542,0.83629,0.88533,0.59029,1.17739,0.54973,0.8193,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,75873.3,1.17773,0.54988,0.82192,0.92476,0.83687,0.88553,0.59058,1.17711,0.54919,0.81919,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,76301.9,1.17522,0.54893,0.82177,0.92462,0.83744,0.8857,0.59091,1.17589,0.54883,0.81901,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,76757.6,1.17395,0.54915,0.82166,0.92454,0.83669,0.88574,0.59081,1.17584,0.54858,0.81891,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,77186.8,1.16981,0.54655,0.82095,0.92486,0.83687,0.88579,0.59112,1.17569,0.54807,0.81883,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,77643,1.16863,0.54688,0.82141,0.92575,0.83697,0.88581,0.59117,1.17513,0.54771,0.81871,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,78098.3,1.1712,0.54696,0.82099,0.92679,0.83695,0.88622,0.59135,1.1744,0.54762,0.81856,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
169,78529.1,1.16432,0.54396,0.81914,0.92741,0.83684,0.8864,0.59153,1.17433,0.54725,0.81847,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
170,78977.6,1.16374,0.54324,0.82107,0.9275,0.83705,0.88637,0.59188,1.17341,0.54709,0.81843,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
171,79410.4,1.16589,0.54377,0.81973,0.92709,0.83772,0.88678,0.59207,1.17232,0.54665,0.81825,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
172,79862.1,1.16025,0.54211,0.81963,0.92789,0.83799,0.88694,0.59236,1.17163,0.54618,0.81818,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
173,80290.3,1.15715,0.53964,0.81817,0.92735,0.83815,0.88696,0.59289,1.17051,0.54594,0.81796,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
174,80763.9,1.15437,0.53836,0.81892,0.92688,0.83886,0.88699,0.5932,1.17013,0.54541,0.81792,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
175,81231.3,1.15307,0.53815,0.81918,0.92719,0.8391,0.88714,0.59329,1.16928,0.54524,0.81779,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
176,81706,1.15675,0.53993,0.81939,0.92727,0.83921,0.88735,0.59374,1.16842,0.54463,0.8177,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
177,82191.9,1.1533,0.53757,0.81837,0.92761,0.83965,0.88767,0.59387,1.16762,0.5442,0.81761,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
178,82664.7,1.15172,0.53623,0.81795,0.92745,0.84021,0.88783,0.59412,1.16676,0.54399,0.8175,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
179,83133.2,1.14812,0.53505,0.81843,0.92753,0.84034,0.88798,0.59436,1.16571,0.54365,0.81735,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
180,83626.8,1.14345,0.53207,0.81749,0.92742,0.84083,0.88813,0.59463,1.16506,0.54322,0.81731,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
181,84124.6,1.14215,0.5314,0.81718,0.92729,0.84119,0.88825,0.59452,1.1646,0.54307,0.81721,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
182,84585.1,1.14413,0.53113,0.81694,0.92819,0.84077,0.88843,0.59499,1.16446,0.54257,0.81718,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
183,85082.9,1.13015,0.52755,0.81714,0.92862,0.84103,0.88851,0.59483,1.16443,0.54239,0.81708,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
184,85560,1.13686,0.52875,0.81703,0.92855,0.84099,0.88912,0.59513,1.16393,0.5422,0.81701,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415
185,86019.7,1.12883,0.52526,0.81577,0.92847,0.84126,0.88918,0.59492,1.1642,0.54194,0.81702,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
186,86503.5,1.13104,0.52548,0.81639,0.92909,0.84085,0.88927,0.59509,1.16369,0.5415,0.81695,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
187,86982.5,1.13238,0.52477,0.81571,0.92909,0.841,0.88942,0.59493,1.1635,0.54143,0.81687,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
188,453.34,1.12643,0.52309,0.81561,0.92936,0.84132,0.88947,0.59502,1.16277,0.54114,0.81678,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435
189,465.004,1.12374,0.52179,0.81536,0.92932,0.84155,0.88948,0.5954,1.16259,0.54087,0.81668,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
190,962.875,1.13064,0.52443,0.81583,0.92934,0.84167,0.88982,0.59531,1.16217,0.54065,0.8166,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445
191,1443.6,1.07843,0.5028,0.82183,0.92969,0.84141,0.88989,0.59546,1.1616,0.5403,0.81646,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
192,1885.94,1.06759,0.49709,0.82099,0.92946,0.84125,0.88973,0.59525,1.16243,0.54028,0.81647,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455
193,2365.12,1.06134,0.49369,0.82016,0.92948,0.84144,0.89089,0.59529,1.16202,0.53971,0.81638,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
194,2808.03,1.05786,0.49331,0.81944,0.9293,0.84152,0.8899,0.59552,1.16202,0.5397,0.81626,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465
195,3274.56,1.05479,0.49198,0.81865,0.92959,0.8417,0.89124,0.59569,1.16134,0.53924,0.81617,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
196,3706.71,1.05048,0.4883,0.81726,0.92867,0.84211,0.89136,0.5958,1.16117,0.5386,0.81609,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
197,4158.81,1.04926,0.48751,0.8177,0.92851,0.84239,0.89153,0.59593,1.16121,0.53847,0.81603,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
198,4623.53,1.04308,0.48518,0.81693,0.92932,0.84198,0.89169,0.59631,1.16078,0.53805,0.816,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485
199,5039.73,1.04244,0.48495,0.81654,0.92941,0.84199,0.89146,0.59604,1.16052,0.53797,0.81595,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
200,5498.8,1.03972,0.48275,0.81684,0.92938,0.84199,0.89026,0.5962,1.16058,0.53777,0.81593,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495
