epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,22933.4,1.17191,0.22901,0.84294,0.92126,0.823,0.87212,0.58364,1.16764,0.20816,0.82508,0.00928,0.00928,0.00928
82,23233.8,1.1716,0.22754,0.84336,0.92106,0.82319,0.87242,0.58389,1.16696,0.20797,0.825,0.009271,0.009271,0.009271
83,23497.5,1.16764,0.22765,0.84202,0.92166,0.82287,0.87244,0.58411,1.16622,0.2078,0.82489,0.009262,0.009262,0.009262
84,23794.9,1.16606,0.2264,0.84307,0.92185,0.82312,0.8728,0.58476,1.16541,0.20756,0.82475,0.009253,0.009253,0.009253
85,24057.9,1.16775,0.22656,0.84201,0.92184,0.8236,0.87321,0.58497,1.16477,0.2074,0.8246,0.009244,0.009244,0.009244
86,24338.3,1.16899,0.22833,0.84228,0.92242,0.82368,0.87351,0.58558,1.16401,0.20727,0.82447,0.009235,0.009235,0.009235
87,24636,1.1749,0.22819,0.84286,0.92275,0.82376,0.87384,0.58577,1.16357,0.20722,0.82434,0.009226,0.009226,0.009226
88,24901.1,1.17094,0.22668,0.8431,0.92308,0.82436,0.87393,0.58613,1.16288,0.20705,0.82427,0.009217,0.009217,0.009217
89,25200.8,1.16505,0.22686,0.84272,0.92297,0.825,0.8741,0.5866,1.16255,0.20671,0.82416,0.009208,0.009208,0.009208
90,25462.2,1.16723,0.2274,0.84249,0.92266,0.8251,0.87413,0.5869,1.16171,0.20662,0.82404,0.009199,0.009199,0.009199
91,25751.5,1.16932,0.22738,0.84219,0.92215,0.82553,0.87409,0.587,1.16145,0.20646,0.8239,0.00919,0.00919,0.00919
92,26041.4,1.16467,0.22655,0.8421,0.92315,0.82558,0.8745,0.58726,1.16094,0.20642,0.82387,0.009181,0.009181,0.009181
93,26309.6,1.16413,0.22589,0.84174,0.92239,0.82611,0.87471,0.58756,1.16004,0.20614,0.82374,0.009172,0.009172,0.009172
94,26611.9,1.1638,0.2261,0.8419,0.92284,0.82646,0.87485,0.58786,1.15954,0.20592,0.82369,0.009163,0.009163,0.009163
95,26884,1.16521,0.22527,0.84139,0.92296,0.82677,0.87517,0.58783,1.15894,0.20581,0.82355,0.009154,0.009154,0.009154
96,27174,1.15975,0.2246,0.84051,0.92329,0.82717,0.87553,0.58809,1.15847,0.20567,0.82343,0.009145,0.009145,0.009145
97,27454.9,1.16293,0.22612,0.84145,0.92365,0.82714,0.87573,0.58834,1.1579,0.20559,0.8233,0.009136,0.009136,0.009136
98,27725,1.16601,0.22512,0.84248,0.92402,0.82745,0.87606,0.58866,1.15727,0.2053,0.82321,0.009127,0.009127,0.009127
99,28023.3,1.1566,0.22491,0.84105,0.92354,0.82782,0.87619,0.58877,1.15674,0.20525,0.82313,0.009118,0.009118,0.009118
100,28286.6,1.16494,0.22741,0.84111,0.92384,0.82797,0.87629,0.58882,1.15626,0.20506,0.823,0.009109,0.009109,0.009109
101,28589.7,1.15839,0.22519,0.84032,0.92395,0.82831,0.87666,0.58953,1.15571,0.20491,0.82284,0.0091,0.0091,0.0091
102,28873.5,1.15987,0.226,0.84137,0.92415,0.82874,0.87755,0.59002,1.15526,0.20481,0.82281,0.009091,0.009091,0.009091
103,29146.1,1.16034,0.22561,0.8411,0.92346,0.82983,0.87775,0.59004,1.15448,0.20468,0.82276,0.009082,0.009082,0.009082
104,29445.8,1.16025,0.22621,0.84094,0.92372,0.82942,0.87786,0.5905,1.15375,0.20457,0.82269,0.009073,0.009073,0.009073
105,29714,1.15844,0.22611,0.84148,0.9231,0.82963,0.87786,0.59066,1.15323,0.20436,0.82261,0.009064,0.009064,0.009064
106,30007.9,1.15792,0.22649,0.84086,0.92409,0.82933,0.87798,0.59096,1.15258,0.2043,0.82251,0.009055,0.009055,0.009055
107,30289.1,1.157,0.2251,0.84086,0.92404,0.82982,0.87814,0.59116,1.15194,0.20415,0.82247,0.009046,0.009046,0.009046
108,30562.8,1.15773,0.22481,0.84088,0.92411,0.82992,0.87812,0.59152,1.15127,0.20381,0.82239,0.009037,0.009037,0.009037
109,30859.3,1.15353,0.22455,0.83997,0.92435,0.82996,0.87809,0.59154,1.15069,0.20369,0.82227,0.009028,0.009028,0.009028
110,31125,1.1508,0.22306,0.83976,0.92485,0.83063,0.87831,0.59174,1.15013,0.20359,0.82215,0.009019,0.009019,0.009019
111,31421.6,1.15528,0.22451,0.8404,0.926,0.83032,0.87845,0.59228,1.14943,0.2034,0.82212,0.00901,0.00901,0.00901
112,31687.4,1.15778,0.22466,0.8405,0.92517,0.8311,0.87887,0.59241,1.1493,0.20328,0.82206,0.009001,0.009001,0.009001
113,31973.2,1.15368,0.22462,0.83976,0.92488,0.83134,0.87904,0.59287,1.14869,0.20324,0.82198,0.008992,0.008992,0.008992
114,32267.1,1.15843,0.22511,0.83971,0.92522,0.83105,0.87908,0.59302,1.14827,0.20312,0.8219,0.008983,0.008983,0.008983
115,32538.6,1.15217,0.22297,0.84006,0.92607,0.83108,0.87924,0.59302,1.14778,0.20303,0.82179,0.008974,0.008974,0.008974
116,32844.9,1.15555,0.22466,0.83973,0.92657,0.83174,0.87954,0.59331,1.1471,0.20279,0.82171,0.008965,0.008965,0.008965
117,33115.7,1.1536,0.22438,0.84023,0.92531,0.83222,0.87939,0.5935,1.14662,0.20265,0.82162,0.008956,0.008956,0.008956
118,33400.5,1.15247,0.2248,0.84035,0.92599,0.83182,0.87948,0.59353,1.14597,0.20254,0.82154,0.008947,0.008947,0.008947
119,33696.2,1.14769,0.22311,0.84051,0.92658,0.83182,0.8797,0.59372,1.14564,0.20255,0.82151,0.008938,0.008938,0.008938
120,33963.2,1.14775,0.22369,0.83933,0.92674,0.83155,0.87963,0.59402,1.14501,0.20237,0.82138,0.008929,0.008929,0.008929
121,34259.9,1.15508,0.22263,0.84062,0.92663,0.83225,0.88006,0.59457,1.14407,0.20239,0.82135,0.00892,0.00892,0.00892
122,34527.2,1.15172,0.22327,0.83958,0.92725,0.83191,0.88015,0.59445,1.14374,0.20225,0.82123,0.008911,0.008911,0.008911
123,34819,1.15224,0.22243,0.8396,0.92731,0.83184,0.88024,0.59475,1.1432,0.2022,0.8211,0.008902,0.008902,0.008902
124,35099.9,1.15226,0.22372,0.83949,0.92734,0.83194,0.88038,0.59434,1.14273,0.20208,0.82107,0.008893,0.008893,0.008893
125,35372.8,1.14913,0.22334,0.8394,0.92692,0.83199,0.88043,0.59456,1.14217,0.20205,0.82099,0.008884,0.008884,0.008884
126,35676.4,1.15473,0.22372,0.83959,0.92696,0.83273,0.88049,0.59496,1.1417,0.20201,0.82089,0.008875,0.008875,0.008875
127,35940.8,1.14678,0.2232,0.83976,0.92683,0.83333,0.88066,0.59484,1.14102,0.20201,0.8208,0.008866,0.008866,0.008866
128,36236.8,1.14549,0.22242,0.83956,0.92729,0.83342,0.88092,0.59515,1.14055,0.20209,0.82077,0.008857,0.008857,0.008857
129,36506.7,1.15099,0.22378,0.83955,0.92717,0.83377,0.88097,0.59556,1.14017,0.20203,0.82072,0.008848,0.008848,0.008848
130,36785.2,1.14659,0.22201,0.83897,0.92757,0.83389,0.88122,0.59552,1.13996,0.20198,0.82068,0.008839,0.008839,0.008839
